2019-01-01 15:07:13,"b'@raman_anuradha @smitaprakash @kavita_krishnan But, I think #PMModi played it well. The question I would have asked\xe2\x80\xa6 https://t.co/3eyAC0vynp'"
2019-01-01 15:01:13,b'#ModiInterview\nBlatant lie on #Demonetisation  was not a jathka\n\nEconomy lost 1.5% of GDP\n3.75 lakh crs loss to the\xe2\x80\xa6 https://t.co/lfTvqX4v9Z'
2019-01-01 15:00:37,b'@ANI So what was the end result? The rich got more richer. The poor got more poorer. \nThe shameful achievement of\xe2\x80\xa6 https://t.co/ZsNMugytSg'
2019-01-01 14:59:53,"b""#Demonetisation was not a 'jhatka', warned people a year ago: PM Modi | https://t.co/sAVjjBvVzM\n\n#Modi2019Interview\xe2\x80\xa6 https://t.co/obijPDUMDA"""
2019-01-01 14:55:53,b'Tonight at 9 pm IST on WION Gravitas with @palkisu \n@PMOIndia sets the agenda for 2019\nA no holds barred interview\xe2\x80\xa6 https://t.co/syl2OFUfuS'
2019-01-01 14:43:22,b'@bainjal Actually there is a confusion between him being 14th or 15th PM. \n\nHence every action of his is confusing.\xe2\x80\xa6 https://t.co/KJor7XU3bH'
2019-01-01 14:41:25,"b""@htTweets @narendramodi @narendramodi had warned in LS that he won't listen to anyone after Voluntary Disclosure Sc\xe2\x80\xa6 https://t.co/8PAACNBgkE"""
2019-01-01 14:41:17,"b'PM Modi said, he had given hint a year ago regarding #Demonetisation.\nMy question is to whom, may be to Ambani, Ada\xe2\x80\xa6 https://t.co/sSDPOSJ6HB'"
2019-01-01 14:24:17,"b'What is the definition of a \'JHATKA""? Well the Nation very well knows how you behave........Since #Elections2019 is\xe2\x80\xa6 https://t.co/v4MSpvkTDs'"
2019-01-01 14:18:41,"b'Never give interview the next day of #31stDecember, btw whom have u send WA before one year? #Demonetisation\xe2\x80\xa6 https://t.co/jUSCf2t6x2'"
2019-01-01 14:14:30,b'#Chowkidar #PMModi says in fixed interview to #ANI he warned country about #DEMONETISATION. #PMModi is accountable\xe2\x80\xa6 https://t.co/CriqOPU5dd'
2019-01-01 14:13:48,b'#Demonetisation killed growth rate of Indian economy instead of flushing black money\xf0\x9f\xa5\xb5 https://t.co/RowBKqLmOB'
2019-01-01 14:13:22,b'@sardesairajdeep @PMOIndia Not warned people of India on #Demonetisation but\nInformed #Friends #Sponsors and #Party.'
2019-01-01 14:11:45,b'Just watched @narendramodi #Modi2019Interview with @smitaprakash today I got perfect definition of journalism.\nShe\xe2\x80\xa6 https://t.co/gSJZKkD1bb'
2019-01-01 14:04:45,b'@HeenaGambhir @narendramodi Approximately the same time as the GDP figures came Post Demonetisation.. \n\nMay be\xe2\x80\xa6 https://t.co/hv06W4SUZq'
